run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,feature_root
step6_spatial_sector_angle_ridge,acceleration,7,0.30434782608695654,0.9609781496668518,0.009963690860697058,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,8,0.34782608695652173,0.9675227708264759,0.007994021616609967,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,9,0.391304347826087,0.9806594165168709,0.002047177082683446,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,10,0.43478260869565216,0.9817184331462864,0.0010647650889849607,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,11,0.4782608695652174,0.9858075990412359,0.0008898712223457966,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,12,0.5217391304347826,0.9828218275257523,0.0028152907671550034,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,13,0.5652173913043478,0.9835535182120207,0.0033968810957587976,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,14,0.6086956521739131,0.9831639797684264,0.0030578650750875042,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,15,0.6521739130434783,0.9840648815925904,0.006031141708105384,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,16,0.6956521739130435,0.9832551053749367,0.005616008685874384,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,17,0.7391304347826086,0.9849676042864708,0.005429297307102936,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,18,0.782608695652174,0.983133380179741,0.006664736706082214,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,19,0.8260869565217391,0.9875655324736478,0.003576869413779383,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,20,0.8695652173913043,0.9855670723351123,0.004296180839745773,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,21,0.9130434782608695,0.9855584407401482,0.002609473167252383,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,22,0.9565217391304348,0.984420682004439,0.003285959929005499,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,23,1.0,0.983923539037035,0.004569250003371708,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
